"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ALB","5203","Albania","WLD"," World",1997,"Export",6,1.036
"H1","ALB","5204","Albania","WLD"," World",1997,"Export",6,8.257
"H1","ALB","5205","Albania","WLD"," World",1997,"Export",6,0.42
"H1","ALB","5208","Albania","WLD"," World",1997,"Export",6,38.129
"H1","ALB","5209","Albania","WLD"," World",1997,"Export",6,13.542
"H1","ALB","5307","Albania","WLD"," World",1997,"Export",6,9.981
"H1","ALB","5311","Albania","WLD"," World",1997,"Export",6,4.637
"H1","ALB","5401","Albania","WLD"," World",1997,"Export",6,203.922
"H1","ALB","5402","Albania","WLD"," World",1997,"Export",6,5.168
"H1","ALB","5406","Albania","WLD"," World",1997,"Export",6,0.101
"H1","ALB","5407","Albania","WLD"," World",1997,"Export",6,0.77
"H1","ALB","5408","Albania","WLD"," World",1997,"Export",6,6.573
"H1","ALB","5512","Albania","WLD"," World",1997,"Export",6,1.191
"H1","ALB","5601","Albania","WLD"," World",1997,"Export",6,36.726
"H1","ALB","5602","Albania","WLD"," World",1997,"Export",6,13.17
"H1","ALB","5604","Albania","WLD"," World",1997,"Export",6,9.706
"H1","ALB","5607","Albania","WLD"," World",1997,"Export",6,3.521
"H1","ALB","5701","Albania","WLD"," World",1997,"Export",6,24.26
"H1","ALB","5702","Albania","WLD"," World",1997,"Export",6,0.544
"H1","ALB","5703","Albania","WLD"," World",1997,"Export",6,3.307
"H1","ALB","5704","Albania","WLD"," World",1997,"Export",6,0.316
"H1","ALB","5801","Albania","WLD"," World",1997,"Export",6,2.331
"H1","ALB","5804","Albania","WLD"," World",1997,"Export",6,24.653
"H1","ALB","5806","Albania","WLD"," World",1997,"Export",6,0.085
"H1","ALB","5808","Albania","WLD"," World",1997,"Export",6,114.819
"H1","ALB","5810","Albania","WLD"," World",1997,"Export",6,35.94
"H1","ALB","5811","Albania","WLD"," World",1997,"Export",6,5.675
"H1","ALB","5901","Albania","WLD"," World",1997,"Export",6,1.107
"H1","ALB","5903","Albania","WLD"," World",1997,"Export",6,8.81
"H1","ALB","5906","Albania","WLD"," World",1997,"Export",6,9.557
"H1","ALB","5911","Albania","WLD"," World",1997,"Export",6,3.883
"H1","ALB","6002","Albania","WLD"," World",1997,"Export",6,6.223
"H1","ALB","6101","Albania","WLD"," World",1997,"Export",6,249.953
"H1","ALB","6102","Albania","WLD"," World",1997,"Export",6,171.907
"H1","ALB","6103","Albania","WLD"," World",1997,"Export",6,244.246
"H1","ALB","6104","Albania","WLD"," World",1997,"Export",6,240.952
"H1","ALB","6105","Albania","WLD"," World",1997,"Export",6,362.372
"H1","ALB","6106","Albania","WLD"," World",1997,"Export",6,1167.359
"H1","ALB","6107","Albania","WLD"," World",1997,"Export",6,2135.509
"H1","ALB","6108","Albania","WLD"," World",1997,"Export",6,3771.396
"H1","ALB","6109","Albania","WLD"," World",1997,"Export",6,296.981
"H1","ALB","6110","Albania","WLD"," World",1997,"Export",6,1705.228
"H1","ALB","6111","Albania","WLD"," World",1997,"Export",6,2907.712
"H1","ALB","6112","Albania","WLD"," World",1997,"Export",6,611.169
"H1","ALB","6113","Albania","WLD"," World",1997,"Export",6,99.431
"H1","ALB","6115","Albania","WLD"," World",1997,"Export",6,6.936
"H1","ALB","6117","Albania","WLD"," World",1997,"Export",6,5.182
"H1","ALB","6201","Albania","WLD"," World",1997,"Export",6,409.504
"H1","ALB","6202","Albania","WLD"," World",1997,"Export",6,178.548
"H1","ALB","6203","Albania","WLD"," World",1997,"Export",6,4974.5
"H1","ALB","6204","Albania","WLD"," World",1997,"Export",6,2142.989
"H1","ALB","6205","Albania","WLD"," World",1997,"Export",6,5865.01
"H1","ALB","6206","Albania","WLD"," World",1997,"Export",6,1507.968
"H1","ALB","6207","Albania","WLD"," World",1997,"Export",6,746.759
"H1","ALB","6208","Albania","WLD"," World",1997,"Export",6,1001.469
"H1","ALB","6209","Albania","WLD"," World",1997,"Export",6,224.238
"H1","ALB","6210","Albania","WLD"," World",1997,"Export",6,15.2
"H1","ALB","6211","Albania","WLD"," World",1997,"Export",6,1277.566
"H1","ALB","6212","Albania","WLD"," World",1997,"Export",6,95.548
"H1","ALB","6214","Albania","WLD"," World",1997,"Export",6,50.059
"H1","ALB","6215","Albania","WLD"," World",1997,"Export",6,4.149
